1050, 798 
2221, P344-1020 
2171, 300-1020 
2264, 300-1020 
2297, 300-1020 
1304, 435-1020 
1991, 435-1020 
2269, 334-1020 
2077, 161-1020 
1274, 412-1020 
1985, 412-1020 
2011, 412-1020 
1227, 412-1020 
1048, 60-1020 
1042, 60-1020 
1036, 60-1020 
1047, 60-1020 
1455, 460-1020 
1447, 460-1020 
1455, 460-1020 
1443, 460-1020 
1985, 412-1020 
1406, 124-1020 
679, 124-1020 
1915, 210-1020 
2281, P331-1020 
1298, 412-1020 
2035, 235-1020 
1440, 124-1020 
1406, 124-1020 
808, P331-1020 
2319, P331-1020 
1340, 444-1020 
1932, 180-1020 
1228, 444-1020 
2140, 330-1020 
648, 180-1020 
670, 180-1020 
2172, 330-1020 
1332, 417-1020 
1268, 417-1020 
1287, 199-1020 
1212, 417-1020 
1332, 417-1020 
2115, 199-1020 
1410, 150-1020 
5135, 150-1020 
686, 150-1020 
5137, 150-1020 
1056, 379-1020 
1057, 199-1020 
2331, 359-1020 
2274, 359-1020 
2218, 335-1020 
643, 590-1020 
825, 335-1020 
2310, 335-1020 
5052, 140-1020 
5147, 140-1020 
670, 590-1020 
5150, 140-1020 
824, 335-1020 
2260, 335-1020 
2286, 335-1020 
5125, 140-1020 
1056, 475-1020 
1920, 234-1020 
5082, 140-1020 
1217, 475-1020 
1936, 234-1020 
1963, 234-1020 
2021, 234-1020 
1963, 234-1020 
5001, 140-1020 
5054, 140-1020 
5119, 140-1020 
5122, 140-1020 
5063, 140-1020 
5146, 140-1020 
5058, 140-1020 
5150, 140-1020 
5134, 140-1020 
5033, 209-1020 
5063, 130-1020 
5037, 130-1020 
5133, 139-1020 
5154, 139-1020 
5035, 130-1020 
5069, 130-1020 
5076, 130-1020 
5034, 130-1020 
1920, 209-1020 
1890, 200-1020 
1876, 200-1020 
672, 200-1020 
835, 200-1020 
1881, 200-1020 
1867, 200-1020 
1307, 375-1020 
2312, 375-1020 
1354, 209-1020 
5143, 209-1020 
1830, 200-1020 
668, 200-1020 
744, 375-1020 
1200, 375-1020 
